# What vanilla's own impact system played during this take.
#
# One row per collision the ragdoll path resolved to a sound, observed at the
# moment of the play rather than modelled afterwards. Times share this take's
# clock: the same t_ms the impacts CSV stamps.
#
# descriptor      the SNDR that fired - the name its wav files are found under
# branch          light = SNAM, heavy = NAM1. Vanilla's own loudness decision,
#                 which it makes on (NAM1 exists && magnitude >= threshold)
# heard           1 = it sounded, 0 = we dropped it and played ours instead
# static_atten_db the descriptor's fixed attenuation, in dB
# db_variance     +/- dB the audio engine rolls per play. NOT the roll itself
# files           how many wavs the descriptor picks between, uniformly
#
# What is deliberately absent: which of `files` was drawn, and what
# db_variance and freq_variance actually rolled. Both happen inside
# BSAudioManager after the sound handle is built and are not readable from
# outside it. A row says "one of N files, at this level, plus or minus this
# much" - it does not say which one, and anything reading it must not pretend
# otherwise.
seq,t_ms,descriptor,descriptor_id,impact_id,branch,heard,sound_level,static_atten_db,db_variance,freq_shift,freq_variance,priority,files,pos_x,pos_y,pos_z
461,77052.146,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,817.354,1687.808,-75.233
462,77052.149,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,817.354,1687.808,-75.233
463,77206.939,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,817.854,1686.609,-65.496
464,77206.942,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,817.854,1686.609,-65.496
465,77400.427,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1122.265,1801.078,6.712
466,77400.430,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1122.265,1801.078,6.712
467,77593.830,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1116.145,1809.119,15.286
468,77593.833,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1116.145,1809.119,15.286
469,77781.289,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1114.876,1812.465,7.100
470,77781.293,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1114.876,1812.465,7.100
471,77924.593,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1112.061,1805.393,8.770
472,77924.596,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1112.061,1805.393,8.770
473,78134.252,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1153.846,1853.515,20.488
474,78134.257,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1153.846,1853.515,20.488
475,78284.299,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1157.637,1828.752,15.935
476,78284.302,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1157.637,1828.752,15.935
477,78550.125,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1140.770,1783.142,18.587
478,78550.129,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1140.770,1783.142,18.587
479,78618.693,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1232.690,1509.701,14.138
480,79529.196,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1218.667,1637.626,2.190
481,79529.200,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1218.667,1637.626,2.190
482,79711.358,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1224.583,1646.044,11.828
483,79711.360,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1224.583,1646.044,11.828
484,79939.334,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1218.193,1652.666,1.327
485,79939.336,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1218.193,1652.666,1.327
486,80130.801,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1213.442,1646.162,8.857
487,80130.804,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1213.442,1646.162,8.857
488,80260.627,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1217.330,1619.638,12.652
489,80260.630,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1217.330,1619.638,12.652
490,80447.563,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1199.961,1628.589,-59.380
491,80447.566,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1199.961,1628.589,-59.380
492,80607.782,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1209.979,1638.812,-68.600
493,80607.785,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1209.979,1638.812,-68.600
494,80747.117,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1218.810,1638.110,-3.374
495,80747.120,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1218.810,1638.110,-3.374
496,80959.254,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1209.910,1629.181,8.721
497,80959.257,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1209.910,1629.181,8.721
498,81064.520,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1202.390,1621.305,27.751
499,81064.522,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1202.390,1621.305,27.751
500,81247.661,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1217.320,1610.105,22.382
501,81247.664,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1217.320,1610.105,22.382
502,81426.689,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1205.273,1618.576,3.130
503,81426.692,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1205.273,1618.576,3.130
504,81576.491,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1207.216,1639.242,-46.838
505,81576.494,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1207.216,1639.242,-46.838
506,81600.566,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1230.042,1540.390,16.888
507,81759.100,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1187.013,1672.821,0.101
508,81759.103,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1187.013,1672.821,0.101
509,81948.745,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1205.739,1673.194,39.689
510,81948.748,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1205.739,1673.194,39.689
511,82132.680,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1214.380,1662.449,34.177
512,82132.683,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1214.380,1662.449,34.177
513,82610.169,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1206.144,1639.286,20.882
514,83592.904,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1186.080,1689.954,-74.575
515,83592.907,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1186.080,1689.954,-74.575
516,83884.561,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1178.515,1707.052,3.750
517,83884.564,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1178.515,1707.052,3.750
518,84063.969,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1183.870,1717.477,4.845
519,84063.973,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1183.870,1717.477,4.845
520,84553.570,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1195.148,1708.264,-53.053
521,84553.572,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1195.148,1708.264,-53.053
522,84620.286,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1210.594,1662.330,12.412
523,84759.964,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1198.123,1724.003,-78.151
524,84759.967,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1198.123,1724.003,-78.151
525,84853.613,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1210.168,1674.651,4.656
526,84894.853,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1183.106,1708.193,26.492
527,84894.856,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1183.106,1708.193,26.492
528,85023.373,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1206.188,1681.961,-21.219
529,85198.330,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,827.308,1687.529,-65.551
530,85198.333,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,827.308,1687.529,-65.551
531,85413.159,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,816.764,1692.139,-64.792
532,85413.161,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,816.764,1692.139,-64.792
533,85589.424,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,799.101,1695.805,-72.203
534,85589.426,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,799.101,1695.805,-72.203
535,85739.498,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,798.082,1696.655,-74.551
536,85739.501,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,798.082,1696.655,-74.551
537,85910.055,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,802.659,1703.797,-79.609
538,85910.058,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,802.659,1703.797,-79.609
539,86086.102,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,823.164,1731.345,-74.122
540,86086.108,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,823.164,1731.345,-74.122
541,86236.668,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1164.710,1823.351,12.538
542,86236.671,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1164.710,1823.351,12.538
543,86419.395,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1299.600,1645.949,5.132
544,86419.398,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1299.600,1645.949,5.132
545,86606.837,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1327.237,1616.049,20.730
546,86606.839,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1327.237,1616.049,20.730
547,87036.473,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1249.956,1592.854,11.014
548,87036.476,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1249.956,1592.854,11.014
549,87725.574,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,888.629,1767.928,-35.328
550,87725.576,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,888.629,1767.928,-35.328
551,87877.113,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,907.852,1767.165,-52.254
552,87877.116,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,907.852,1767.165,-52.254
553,88160.887,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1256.948,1613.180,19.669
554,88160.890,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1256.948,1613.180,19.669
555,88352.766,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1024.946,1793.843,-1.251
556,88352.768,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1024.946,1793.843,-1.251
557,89090.664,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1151.726,1767.803,-53.770
558,89090.667,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1151.726,1767.803,-53.770
559,89288.762,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1160.973,1749.064,4.655
560,89288.765,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1160.973,1749.064,4.655
561,89470.593,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1156.371,1701.426,29.904
562,89470.597,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1156.371,1701.426,29.904
563,89927.086,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1169.387,1568.133,-16.693
564,89927.875,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1164.698,1547.344,-19.453
565,89927.876,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1164.698,1547.344,-19.453
566,90097.990,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1126.537,1529.894,-8.925
567,90301.297,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1114.844,1521.141,-6.018
568,90975.444,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,936.495,1787.116,-74.116
569,90975.448,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,936.495,1787.116,-74.116
570,91080.924,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1130.105,1534.416,-8.236
571,91105.897,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,922.715,1790.431,-70.605
572,91105.901,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,922.715,1790.431,-70.605
573,91282.133,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1125.966,1514.395,-36.656
574,91398.894,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,923.337,1791.385,-67.424
575,91398.896,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,923.337,1791.385,-67.424
576,91515.951,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,927.483,1786.852,-44.630
577,91515.954,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,927.483,1786.852,-44.630
578,91620.867,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1121.793,1518.079,1.150
579,91687.592,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,934.342,1789.389,-57.610
580,91687.594,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,934.342,1789.389,-57.610
581,91882.061,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,939.842,1790.238,-71.335
582,91882.065,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,939.842,1790.238,-71.335
583,92004.139,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,943.610,1790.103,-68.151
584,92004.140,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,943.610,1790.103,-68.151
585,92195.635,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,916.865,1774.630,-17.063
586,92195.637,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,916.865,1774.630,-17.063
587,92376.767,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1129.339,1527.001,6.891
588,92376.863,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,933.023,1788.906,-40.800
589,92376.863,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,933.023,1788.906,-40.800
590,92506.740,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,908.623,1791.772,-42.235
591,92506.743,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,908.623,1791.772,-42.235
592,92900.024,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1214.518,1638.243,10.639
593,92900.027,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1214.518,1638.243,10.639
594,93059.542,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1210.347,1645.893,28.558
595,93059.544,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1210.347,1645.893,28.558
596,93275.846,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1131.050,1522.331,-1.732
597,93358.735,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1242.603,1615.754,-13.076
598,93358.738,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1242.603,1615.754,-13.076
599,93437.882,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1122.840,1505.516,11.628
600,93547.427,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1179.476,1626.268,-73.063
601,93547.430,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1179.476,1626.268,-73.063
602,93733.429,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1179.430,1626.525,-73.278
603,93733.431,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1179.430,1626.525,-73.278
604,93918.788,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1178.824,1628.215,-73.350
605,93918.791,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1178.824,1628.215,-73.350
606,94049.459,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1176.618,1629.528,-41.023
607,94049.462,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1176.618,1629.528,-41.023
608,94352.309,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1189.363,1647.147,-7.580
609,94352.313,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1189.363,1647.147,-7.580
610,94557.895,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1189.078,1632.292,-2.243
611,94557.898,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1189.078,1632.292,-2.243
612,94761.560,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1180.138,1629.006,-70.974
613,94761.562,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1180.138,1629.006,-70.974
614,94918.572,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1178.811,1619.349,-51.073
615,94918.575,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1178.811,1619.349,-51.073
616,95040.973,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1189.766,1628.202,-47.287
617,95040.976,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1189.766,1628.202,-47.287
618,95232.856,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1193.230,1640.283,-43.384
619,95232.858,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1193.230,1640.283,-43.384
620,95457.380,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,852.462,1702.845,-71.920
621,95457.383,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,852.462,1702.845,-71.920
622,95609.649,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,856.836,1690.628,-47.604
623,95609.652,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,856.836,1690.628,-47.604
624,95827.630,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,843.749,1664.357,-31.417
625,95827.633,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,843.749,1664.357,-31.417
626,95958.309,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,856.618,1673.162,-58.349
627,95958.312,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,856.618,1673.162,-58.349
628,96284.829,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1177.275,1633.036,7.097
629,96284.832,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1177.275,1633.036,7.097
630,96458.204,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1180.651,1630.554,-65.475
631,96458.207,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1180.651,1630.554,-65.475
632,96570.579,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1181.852,1618.862,-44.559
633,96570.582,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1181.852,1618.862,-44.559
634,96732.015,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1210.722,1632.652,-12.865
635,96732.018,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1210.722,1632.652,-12.865
636,96931.816,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1193.792,1641.859,-53.850
637,96931.819,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1193.792,1641.859,-53.850
638,97086.678,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1194.218,1643.040,-73.636
639,97086.681,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1194.218,1643.040,-73.636
640,97231.343,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1187.564,1637.017,-45.038
641,97231.346,-,0005A284,0005A285,light,0,1,3.00,3,0,12,64,4,1187.564,1637.017,-45.038
642,97433.115,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1189.352,1633.209,-43.346
643,97433.118,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1189.352,1633.209,-43.346
644,97897.566,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1181.963,1635.485,1.944
645,97897.569,-,0005A283,0005A285,heavy,0,1,3.00,3,0,12,64,7,1181.963,1635.485,1.944
