seq,t_ms,frame,game_hour,event,phase,actor,actor_id,limb,limb_index,impact_speed,normal_speed,tangent_speed,body_speed,angular_speed,mass,limb_radius,pos_x,pos_y,pos_z,nrm_x,nrm_y,nrm_z,vel_x,vel_y,vel_z,other_layer,other_material,material_source,other_body,other_limb,manifold_first,manifold_last,dropped,state
4324,37106.005,889,10.5466,impact,getup,Proventus Avenicci,0001A67D,NPC L Calf [LClf],5,33.762,33.762,37.730,54.258,1.333,6.0000,19.675,-806.795,1635.870,-79.650,0.0000,0.0000,1.0000,-41.628,-7.390,-34.007,Static,Wood,shape,000002306AE2D600,-,1,1,-,
4325,37159.728,890,10.5468,separate,getup,Proventus Avenicci,0001A67D,NPC R Thigh [RThg],2,0.000,0.000,0.000,112.746,2.357,6.0000,20.487,0.000,0.000,0.000,0.0000,0.0000,0.0000,-59.997,-81.593,49.545,DeadBip,-,-,00000230B611D000,15,0,0,-,
4326,37159.728,890,10.5468,separate,getup,Proventus Avenicci,0001A67D,NPC R Forearm [RLar],15,0.000,0.000,0.000,44.996,4.468,6.0000,11.658,0.000,0.000,0.000,0.0000,0.0000,0.0000,-33.711,24.944,16.310,DeadBip,-,-,00000230B611EB00,2,0,0,-,
4327,37160.266,890,10.5468,separate,getup,Proventus Avenicci,0001A67D,NPC R Thigh [RThg],2,0.000,0.000,0.000,30.300,2.384,6.0000,20.487,0.000,0.000,0.000,0.0000,0.0000,0.0000,-14.421,-26.261,4.526,Static,-,-,000002306AE2D600,-,0,0,-,
4328,37178.426,891,10.5468,touch,getup,Proventus Avenicci,0001A67D,NPC L Forearm [LLar],14,0.000,0.000,0.000,22.201,2.866,2.0000,11.658,0.000,0.000,0.000,0.0000,0.0000,0.0000,-9.759,-14.946,13.201,DeadBip,-,-,00000230B611E200,3,0,0,-,
4329,37178.427,891,10.5468,touch,getup,Proventus Avenicci,0001A67D,NPC Spine [Spn0],3,0.000,0.000,0.000,15.192,0.792,4.0000,17.297,0.000,0.000,0.000,0.0000,0.0000,0.0000,-9.114,-8.732,8.456,DeadBip,-,-,00000230B611C700,14,0,0,-,
4330,37195.852,892,10.5468,separate,getup,Proventus Avenicci,0001A67D,NPC R Calf [RClf],4,0.000,0.000,0.000,20.836,2.099,6.0000,19.675,0.000,0.000,0.000,0.0000,0.0000,0.0000,-6.270,-13.258,14.800,Static,-,-,000002306ADDDF00,-,0,0,-,
4331,37212.062,893,10.5468,separate,getup,Proventus Avenicci,0001A67D,NPC R Forearm [RLar],15,0.000,0.000,0.000,99.318,2.987,6.0000,11.658,0.000,0.000,0.000,0.0000,0.0000,0.0000,-67.182,17.265,71.081,Static,-,-,000002306A0C2200,-,0,0,-,
4332,37212.482,893,10.5468,separate,getup,Proventus Avenicci,0001A67D,NPC R Calf [RClf],4,0.000,0.000,0.000,18.366,1.796,6.0000,19.675,0.000,0.000,0.000,0.0000,0.0000,0.0000,-0.133,-4.018,17.921,Static,-,-,000002306AE2D600,-,0,0,-,
4333,37245.485,894,10.5469,separate,getup,Proventus Avenicci,0001A67D,NPC R Thigh [RThg],2,0.000,0.000,0.000,112.329,2.822,6.0000,20.487,0.000,0.000,0.000,0.0000,0.0000,0.0000,-25.010,-14.073,108.601,Static,-,-,000002306A0C2200,-,0,0,-,
4334,37246.006,894,10.5469,separate,getup,Proventus Avenicci,0001A67D,NPC R Hand [RHnd],17,0.000,0.000,0.000,76.284,1.175,4.0000,8.334,0.000,0.000,0.000,0.0000,0.0000,0.0000,-25.468,36.477,61.968,Static,-,-,000002306ADDDF00,-,0,0,-,
4335,37261.666,895,10.5470,separate,getup,Proventus Avenicci,0001A67D,NPC L Forearm [LLar],14,0.000,0.000,0.000,110.671,1.815,2.0000,11.658,0.000,0.000,0.000,0.0000,0.0000,0.0000,-72.331,-74.287,38.698,DeadBip,-,-,00000230B611DC00,9,0,0,-,
4336,37261.667,895,10.5470,separate,getup,Proventus Avenicci,0001A67D,NPC Spine2 [Spn2],9,0.000,0.000,0.000,103.891,1.776,7.0000,23.052,0.000,0.000,0.000,0.0000,0.0000,0.0000,-54.135,-18.198,86.784,DeadBip,-,-,00000230B611C700,14,0,0,-,
4337,37262.126,895,10.5470,separate,getup,Proventus Avenicci,0001A67D,NPC L Forearm [LLar],14,0.000,0.000,0.000,52.521,2.177,2.0000,11.658,0.000,0.000,0.000,0.0000,0.0000,0.0000,-33.318,-28.693,28.725,DeadBip,-,-,00000230B611E200,3,0,0,-,
4338,37262.127,895,10.5470,separate,getup,Proventus Avenicci,0001A67D,NPC Spine [Spn0],3,0.000,0.000,0.000,23.075,1.082,4.0000,17.297,0.000,0.000,0.000,0.0000,0.0000,0.0000,-8.552,-0.235,21.430,DeadBip,-,-,00000230B611C700,14,0,0,-,
4339,37279.276,896,10.5470,separate,getup,Proventus Avenicci,0001A67D,NPC R Calf [RClf],4,0.000,0.000,0.000,29.150,1.209,6.0000,19.675,0.000,0.000,0.000,0.0000,0.0000,0.0000,20.884,-2.691,20.158,Static,-,-,000002306A0C2200,-,0,0,-,
4340,37306.497,897,10.5471,separate,getup,Proventus Avenicci,0001A67D,NPC R Hand [RHnd],17,0.000,0.000,0.000,154.471,17.998,4.0000,8.334,0.000,0.000,0.000,0.0000,0.0000,0.0000,-59.109,94.059,107.332,Static,-,-,000002306A0C2200,-,0,0,-,
4341,37336.134,898,10.5472,separate,getup,Proventus Avenicci,0001A67D,NPC L Forearm [LLar],14,0.000,0.000,0.000,142.871,1.009,2.0000,11.658,0.000,0.000,0.000,0.0000,0.0000,0.0000,-109.339,-90.121,-18.311,DeadBip,-,-,00000230B611DF00,6,0,0,-,
4342,37336.135,898,10.5472,separate,getup,Proventus Avenicci,0001A67D,NPC Spine1 [Spn1],6,0.000,0.000,0.000,117.955,1.007,4.0000,18.878,0.000,0.000,0.000,0.0000,0.0000,0.0000,-48.160,4.911,107.564,DeadBip,-,-,00000230B611C700,14,0,0,-,
4343,37461.456,899,10.5476,separate,getup,Proventus Avenicci,0001A67D,NPC R Foot [Rft ],8,0.000,0.000,0.000,118.049,1.902,3.0000,10.011,0.000,0.000,0.000,0.0000,0.0000,0.0000,-42.234,43.674,101.214,Static,-,-,000002306AE2D600,-,0,0,-,
4344,37533.504,900,10.5478,separate,getup,Proventus Avenicci,0001A67D,NPC R Foot [Rft ],8,0.000,0.000,0.000,77.946,4.525,3.0000,10.011,0.000,0.000,0.000,0.0000,0.0000,0.0000,-34.389,65.009,25.822,Static,-,-,000002306A0C2200,-,0,0,-,
4345,37605.094,901,10.5480,touch,getup,Proventus Avenicci,0001A67D,NPC R Foot [Rft ],8,0.000,0.000,0.000,177.494,8.540,3.0000,10.011,0.000,0.000,0.000,0.0000,0.0000,0.0000,-104.276,113.147,-88.477,Static,-,-,000002306A0C2200,-,0,0,-,
4346,37605.545,901,10.5480,impact,getup,Proventus Avenicci,0001A67D,NPC R Foot [Rft ],8,54.584,54.584,143.081,111.380,3.963,3.0000,10.011,-773.400,1647.485,-78.000,0.0000,0.0000,1.0000,-68.244,62.276,-62.208,Static,Carpet,shape,000002306A0C2200,-,1,1,-,
4347,37656.022,902,10.5481,impact,getup,Proventus Avenicci,0001A67D,NPC R Thigh [RThg],2,46.588,46.588,144.618,38.890,1.865,6.0000,20.487,-802.960,1645.322,-39.192,0.6615,0.7355,-0.1464,-21.863,-26.826,17.742,DeadBip,Skin,shape,00000230B611F100,1,0,1,-,
4348,37656.022,902,10.5481,impact,getup,Proventus Avenicci,0001A67D,NPC L Thigh [LThg],1,46.588,46.588,144.618,83.260,4.867,6.0000,20.487,-802.960,1645.322,-39.192,0.6615,0.7355,-0.1464,54.647,-61.616,-12.223,DeadBip,Skin,shape,00000230B611EB00,2,0,1,-,
4349,37721.780,903,10.5483,touch,getup,Proventus Avenicci,0001A67D,NPC R Forearm [RLar],15,0.000,0.000,0.000,51.962,2.055,6.0000,11.658,0.000,0.000,0.000,0.0000,0.0000,0.0000,33.017,-27.017,29.665,DeadBip,-,-,00000230B611DF00,6,0,0,-,
4350,37721.781,903,10.5483,touch,getup,Proventus Avenicci,0001A67D,NPC Spine1 [Spn1],6,0.000,0.000,0.000,26.021,1.329,4.0000,18.878,0.000,0.000,0.000,0.0000,0.0000,0.0000,24.758,-8.007,0.101,DeadBip,-,-,00000230B611D000,15,0,0,-,
4351,37721.783,903,10.5483,touch,getup,Proventus Avenicci,0001A67D,NPC R Calf [RClf],4,0.000,0.000,0.000,26.412,1.862,6.0000,19.675,0.000,0.000,0.000,0.0000,0.0000,0.0000,-20.146,5.014,-16.328,Static,-,-,000002306A0C2200,-,0,0,-,
4352,37738.933,904,10.5484,impact,getup,Proventus Avenicci,0001A67D,NPC R Calf [RClf],4,159.563,159.563,206.535,113.716,7.977,6.0000,19.675,-784.965,1648.106,-78.000,0.0000,-0.0000,1.0000,-12.424,37.090,-106.777,Static,Carpet,shape,000002306A0C2200,-,1,1,-,
4353,37738.943,904,10.5484,impact,getup,Proventus Avenicci,0001A67D,NPC R Forearm [RLar],15,45.836,45.836,16.051,79.715,3.505,6.0000,11.658,-803.047,1656.506,-1.565,-0.4619,0.8023,-0.3780,54.852,-22.441,53.311,DeadBip,Skin,shape,00000230B611DF00,6,1,1,-,
4354,37738.943,904,10.5484,impact,getup,Proventus Avenicci,0001A67D,NPC Spine1 [Spn1],6,45.836,45.836,16.051,49.734,3.438,4.0000,18.878,-803.047,1656.506,-1.565,-0.4619,0.8023,-0.3780,41.442,-13.964,-23.687,DeadBip,Skin,shape,00000230B611D000,15,1,1,-,
4355,37755.893,905,10.5484,touch,getup,Proventus Avenicci,0001A67D,NPC R Foot [Rft ],8,0.000,0.000,0.000,130.856,12.993,3.0000,10.011,0.000,0.000,0.000,0.0000,0.0000,0.0000,-22.702,91.861,-90.386,Static,-,-,000002306AE2D600,-,0,0,-,
4356,37756.293,905,10.5484,impact,getup,Proventus Avenicci,0001A67D,NPC R Foot [Rft ],8,43.813,43.813,122.957,98.600,8.463,3.0000,10.011,-785.158,1657.109,-79.650,-0.0000,0.0000,1.0000,-27.701,61.801,-71.661,Static,Wood,shape,000002306AE2D600,-,1,1,-,
4357,37791.688,906,10.5484,touch,getup,Proventus Avenicci,0001A67D,NPC R Forearm [RLar],15,0.000,0.000,0.000,110.348,3.926,6.0000,11.658,0.000,0.000,0.000,0.0000,0.0000,0.0000,99.780,-35.662,30.802,DeadBip,-,-,00000230B611E200,3,0,0,-,
4358,37791.688,906,10.5484,touch,getup,Proventus Avenicci,0001A67D,NPC Spine [Spn0],3,0.000,0.000,0.000,50.783,3.493,4.0000,17.297,0.000,0.000,0.000,0.0000,0.0000,0.0000,18.068,-9.522,-46.495,DeadBip,-,-,00000230B611D000,15,0,0,-,
4359,37792.206,906,10.5484,impact,getup,Proventus Avenicci,0001A67D,NPC R Foot [Rft ],8,50.590,50.590,17.361,46.761,2.451,3.0000,10.011,-783.532,1650.922,-78.000,-0.0000,0.0000,1.0000,15.907,-7.069,-43.400,Static,Carpet,shape,000002306A0C2200,-,0,1,-,
4360,37792.211,906,10.5484,impact,getup,Proventus Avenicci,0001A67D,NPC R Forearm [RLar],15,28.505,28.505,57.831,73.833,0.834,6.0000,11.658,-799.069,1654.630,-7.371,-0.4139,0.8497,0.3265,68.272,-24.509,13.769,DeadBip,Skin,shape,00000230B611E200,3,1,1,-,
4361,37792.212,906,10.5484,impact,getup,Proventus Avenicci,0001A67D,NPC Spine [Spn0],3,28.505,28.505,57.831,34.149,2.501,4.0000,17.297,-799.069,1654.630,-7.371,-0.4139,0.8497,0.3265,11.638,-8.081,-31.071,DeadBip,Skin,shape,00000230B611D000,15,1,1,-,
4362,37810.116,907,10.5485,impact,getup,Proventus Avenicci,0001A67D,NPC R Foot [Rft ],8,14.657,14.657,45.578,40.590,3.123,3.0000,10.011,-783.158,1650.755,-79.650,-0.0000,0.0000,1.0000,20.184,-30.436,-17.714,Static,Wood,shape,000002306AE2D600,-,0,1,-,
4363,37829.479,908,10.5485,touch,getup,Proventus Avenicci,0001A67D,NPC R Forearm [RLar],15,0.000,0.000,0.000,105.660,5.383,6.0000,11.658,0.000,0.000,0.000,0.0000,0.0000,0.0000,99.235,-34.311,11.802,DeadBip,-,-,00000230B611DC00,9,0,0,-,
4364,37829.480,908,10.5485,touch,getup,Proventus Avenicci,0001A67D,NPC Spine2 [Spn2],9,0.000,0.000,0.000,96.444,3.859,7.0000,23.052,0.000,0.000,0.000,0.0000,0.0000,0.0000,95.666,-6.360,-10.441,DeadBip,-,-,00000230B611D000,15,0,0,-,
4365,37829.990,908,10.5486,impact,getup,Proventus Avenicci,0001A67D,NPC R Forearm [RLar],15,15.863,15.863,45.827,78.294,0.839,6.0000,11.658,-798.576,1655.813,4.373,-0.1711,0.6310,-0.7567,75.855,-19.234,-2.466,DeadBip,Skin,shape,00000230B611DC00,9,1,1,-,
4366,37829.991,908,10.5486,impact,getup,Proventus Avenicci,0001A67D,NPC Spine2 [Spn2],9,15.863,15.863,45.827,51.940,1.971,7.0000,23.052,-798.576,1655.813,4.373,-0.1711,0.6310,-0.7567,51.134,-4.997,-7.623,DeadBip,Skin,shape,00000230B611D000,15,1,1,-,
4367,37866.835,909,10.5487,touch,getup,Proventus Avenicci,0001A67D,NPC R Calf [RClf],4,0.000,0.000,0.000,8.193,0.580,6.0000,19.675,0.000,0.000,0.000,0.0000,0.0000,0.0000,-2.260,3.745,6.928,Static,-,-,000002306AE2D600,-,0,0,-,
4368,37941.498,910,10.5489,touch,getup,Proventus Avenicci,0001A67D,NPC R Forearm [RLar],15,0.000,0.000,0.000,72.274,0.338,6.0000,11.658,0.000,0.000,0.000,0.0000,0.0000,0.0000,70.372,-13.543,9.376,DeadBip,-,-,00000230B611EE00,0,0,0,-,
4369,37941.499,910,10.5489,touch,getup,Proventus Avenicci,0001A67D,NPC COM [COM ],0,0.000,0.000,0.000,31.390,1.010,50.0000,17.687,0.000,0.000,0.000,0.0000,0.0000,0.0000,12.673,-9.914,26.952,DeadBip,-,-,00000230B611D000,15,0,0,-,
4370,37941.955,910,10.5489,impact,getup,Proventus Avenicci,0001A67D,NPC R Forearm [RLar],15,10.324,10.324,42.110,42.841,0.407,6.0000,11.658,-795.735,1654.176,-14.203,-0.2237,0.8735,0.4323,42.315,-4.766,4.697,DeadBip,-,-,00000230B611EE00,0,1,1,-,
4371,37941.956,910,10.5489,impact,getup,Proventus Avenicci,0001A67D,NPC COM [COM ],0,10.324,10.324,42.110,3.749,0.220,50.0000,17.687,-795.735,1654.176,-14.203,-0.2237,0.8735,0.4323,-0.187,0.597,-3.697,DeadBip,Skin,shape,00000230B611D000,15,1,1,-,
4372,37960.545,911,10.5490,touch,getup,Proventus Avenicci,0001A67D,NPC R Forearm [RLar],15,0.000,0.000,0.000,36.207,1.652,6.0000,11.658,0.000,0.000,0.000,0.0000,0.0000,0.0000,34.997,-3.489,8.603,DeadBip,-,-,00000230B611EB00,2,0,0,-,
4373,37960.545,911,10.5490,touch,getup,Proventus Avenicci,0001A67D,NPC R Thigh [RThg],2,0.000,0.000,0.000,8.064,0.301,6.0000,20.487,0.000,0.000,0.000,0.0000,0.0000,0.0000,4.036,-4.631,5.224,DeadBip,-,-,00000230B611D000,15,0,0,-,
4374,37976.689,912,10.5490,impact,getup,Proventus Avenicci,0001A67D,NPC R Forearm [RLar],15,26.645,26.645,60.105,62.013,1.882,6.0000,11.658,-795.093,1655.706,-17.788,-0.3630,0.7827,0.5055,60.331,-9.434,10.805,DeadBip,Skin,shape,00000230B611EB00,2,1,1,-,
4375,37976.691,912,10.5490,impact,getup,Proventus Avenicci,0001A67D,NPC R Thigh [RThg],2,26.645,26.645,60.105,24.214,1.078,6.0000,20.487,-795.093,1655.706,-17.788,-0.3630,0.7827,0.5055,21.735,-9.686,4.483,DeadBip,Skin,shape,00000230B611D000,15,1,1,-,
4376,37976.814,912,10.5490,touch,getup,Proventus Avenicci,0001A67D,NPC L Forearm [LLar],14,0.000,0.000,0.000,85.429,0.566,2.0000,11.658,0.000,0.000,0.000,0.0000,0.0000,0.0000,68.595,-42.345,28.279,DeadBip,-,-,00000230B611DF00,6,0,0,-,
4377,37976.814,912,10.5490,touch,getup,Proventus Avenicci,0001A67D,NPC Spine1 [Spn1],6,0.000,0.000,0.000,25.088,0.842,4.0000,18.878,0.000,0.000,0.000,0.0000,0.0000,0.0000,8.921,0.198,23.448,DeadBip,-,-,00000230B611C700,14,0,0,-,
4378,37976.818,912,10.5490,touch,getup,Proventus Avenicci,0001A67D,NPC R Thigh [RThg],2,0.000,0.000,0.000,31.308,0.353,6.0000,20.487,0.000,0.000,0.000,0.0000,0.0000,0.0000,14.741,-14.191,23.696,DeadBip,-,-,00000230B611CD00,17,0,0,-,
4379,37976.818,912,10.5490,touch,getup,Proventus Avenicci,0001A67D,NPC R Hand [RHnd],17,0.000,0.000,0.000,82.837,3.980,4.0000,8.334,0.000,0.000,0.000,0.0000,0.0000,0.0000,82.282,-9.382,1.908,DeadBip,-,-,00000230B611EB00,2,0,0,-,
4380,37977.270,912,10.5490,impact,getup,Proventus Avenicci,0001A67D,NPC R Thigh [RThg],2,17.995,17.995,31.854,20.184,0.550,6.0000,20.487,-799.848,1661.586,-18.670,0.5387,-0.8240,-0.1756,2.032,-15.398,12.891,DeadBip,Skin,shape,00000230B611CD00,17,1,1,-,
4381,37977.270,912,10.5490,impact,getup,Proventus Avenicci,0001A67D,NPC R Hand [RHnd],17,17.995,17.995,31.854,42.490,0.951,4.0000,8.334,-799.848,1661.586,-18.670,0.5387,-0.8240,-0.1756,42.211,-4.389,2.094,DeadBip,Skin,shape,00000230B611EB00,2,1,1,-,
4382,37977.278,912,10.5490,impact,getup,Proventus Avenicci,0001A67D,NPC L Forearm [LLar],14,25.926,25.926,36.640,51.906,0.560,2.0000,11.658,-804.801,1637.705,1.104,-0.9388,-0.3442,-0.0125,41.905,-26.234,15.812,DeadBip,Skin,shape,00000230B611DF00,6,1,1,-,
4383,37977.278,912,10.5490,impact,getup,Proventus Avenicci,0001A67D,NPC Spine1 [Spn1],6,25.926,25.926,36.640,15.233,0.267,4.0000,18.878,-804.801,1637.705,1.104,-0.9388,-0.3442,-0.0125,5.505,0.852,14.178,DeadBip,Skin,shape,00000230B611C700,14,1,1,-,
4384,37993.845,913,10.5491,touch,getup,Proventus Avenicci,0001A67D,NPC R Hand [RHnd],17,0.000,0.000,0.000,45.978,0.331,4.0000,8.334,0.000,0.000,0.000,0.0000,0.0000,0.0000,45.548,-5.970,-1.933,DeadBip,-,-,00000230B611EE00,0,0,0,-,
4385,37993.846,913,10.5491,touch,getup,Proventus Avenicci,0001A67D,NPC COM [COM ],0,0.000,0.000,0.000,7.712,0.363,50.0000,17.687,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.994,-1.307,7.535,DeadBip,-,-,00000230B611CD00,17,0,0,-,
4386,38009.593,914,10.5491,impact,getup,Proventus Avenicci,0001A67D,NPC R Hand [RHnd],17,25.676,25.676,40.871,85.164,3.013,4.0000,8.334,-796.664,1654.391,-17.512,-0.3606,0.9324,-0.0247,83.843,-11.870,-9.075,DeadBip,-,-,00000230B611EE00,0,1,1,-,
4387,38009.594,914,10.5491,impact,getup,Proventus Avenicci,0001A67D,NPC COM [COM ],0,25.676,25.676,40.871,28.624,1.208,50.0000,17.687,-796.664,1654.391,-17.512,-0.3606,0.9324,-0.0247,9.255,-11.780,24.391,DeadBip,Skin,shape,00000230B611CD00,17,1,1,-,
4388,38090.092,915,10.5494,touch,getup,Proventus Avenicci,0001A67D,NPC L Forearm [LLar],14,0.000,0.000,0.000,76.847,0.698,2.0000,11.658,0.000,0.000,0.000,0.0000,0.0000,0.0000,67.972,-35.840,0.867,DeadBip,-,-,00000230B611E200,3,0,0,-,
4389,38090.094,915,10.5494,touch,getup,Proventus Avenicci,0001A67D,NPC Spine [Spn0],3,0.000,0.000,0.000,10.808,0.771,4.0000,17.297,0.000,0.000,0.000,0.0000,0.0000,0.0000,-2.621,2.432,10.199,DeadBip,-,-,00000230B611C700,14,0,0,-,
4390,38090.514,915,10.5494,impact,getup,Proventus Avenicci,0001A67D,NPC L Forearm [LLar],14,27.870,27.870,45.131,45.962,0.428,2.0000,11.658,-802.645,1636.382,-3.543,-0.7449,-0.4530,0.4899,40.882,-20.996,-0.588,DeadBip,Skin,shape,00000230B611E200,3,1,1,-,
4391,38090.514,915,10.5494,impact,getup,Proventus Avenicci,0001A67D,NPC Spine [Spn0],3,27.870,27.870,45.131,6.336,0.654,4.0000,17.297,-802.645,1636.382,-3.543,-0.7449,-0.4530,0.4899,-1.452,1.025,6.082,DeadBip,Skin,shape,00000230B611C700,14,1,1,-,
4392,38107.131,916,10.5494,touch,getup,Proventus Avenicci,0001A67D,NPC L Forearm [LLar],14,0.000,0.000,0.000,65.270,1.076,2.0000,11.658,0.000,0.000,0.000,0.0000,0.0000,0.0000,57.804,-27.233,-13.312,DeadBip,-,-,00000230B611DC00,9,0,0,-,
4393,38107.132,916,10.5494,touch,getup,Proventus Avenicci,0001A67D,NPC Spine2 [Spn2],9,0.000,0.000,0.000,17.494,1.025,7.0000,23.052,0.000,0.000,0.000,0.0000,0.0000,0.0000,-3.974,-14.310,9.244,DeadBip,-,-,00000230B611C700,14,0,0,-,
4394,38107.578,916,10.5494,impact,getup,Proventus Avenicci,0001A67D,NPC L Forearm [LLar],14,17.447,17.447,50.169,39.260,0.340,2.0000,11.658,-802.067,1636.198,9.558,-0.6569,-0.4811,-0.5805,34.585,-16.367,-8.795,DeadBip,Skin,shape,00000230B611DC00,9,1,1,-,
4395,38107.579,916,10.5494,impact,getup,Proventus Avenicci,0001A67D,NPC Spine2 [Spn2],9,17.447,17.447,50.169,11.006,0.854,7.0000,23.052,-802.067,1636.198,9.558,-0.6569,-0.4811,-0.5805,-5.575,-9.238,2.170,DeadBip,Skin,shape,00000230B611C700,14,1,1,-,
4396,38196.323,917,10.5496,touch,getup,Proventus Avenicci,0001A67D,NPC L Hand [LHnd],16,0.000,0.000,0.000,65.806,5.335,4.0000,8.334,0.000,0.000,0.000,0.0000,0.0000,0.0000,55.700,-26.776,-22.604,DeadBip,-,-,00000230B611F100,1,0,0,-,
4397,38196.324,917,10.5496,touch,getup,Proventus Avenicci,0001A67D,NPC L Thigh [LThg],1,0.000,0.000,0.000,10.413,0.857,6.0000,20.487,0.000,0.000,0.000,0.0000,0.0000,0.0000,-1.898,6.782,7.670,DeadBip,-,-,00000230B611C400,16,0,0,-,
4398,38196.775,917,10.5496,impact,getup,Proventus Avenicci,0001A67D,NPC L Hand [LHnd],16,23.132,23.132,35.028,30.432,1.078,4.0000,8.334,-806.204,1636.100,-17.000,-0.8974,-0.3498,0.2688,26.555,-9.501,-11.430,DeadBip,Skin,shape,00000230B611F100,1,1,1,-,
4399,38196.776,917,10.5496,impact,getup,Proventus Avenicci,0001A67D,NPC L Thigh [LThg],1,23.132,23.132,35.028,7.387,0.968,6.0000,20.487,-806.204,1636.100,-17.000,-0.8974,-0.3498,0.2688,4.220,5.766,-1.877,DeadBip,Skin,shape,00000230B611C400,16,1,1,-,
4400,38214.767,918,10.5496,touch,getup,Proventus Avenicci,0001A67D,NPC R Hand [RHnd],17,0.000,0.000,0.000,84.162,4.756,4.0000,8.334,0.000,0.000,0.000,0.0000,0.0000,0.0000,77.405,-29.241,15.386,DeadBip,-,-,00000230B611E200,3,0,0,-,
4401,38214.767,918,10.5496,touch,getup,Proventus Avenicci,0001A67D,NPC Spine [Spn0],3,0.000,0.000,0.000,10.880,1.654,4.0000,17.297,0.000,0.000,0.000,0.0000,0.0000,0.0000,-7.110,2.755,7.761,DeadBip,-,-,00000230B611CD00,17,0,0,-,
4402,38233.048,919,10.5497,touch,getup,Proventus Avenicci,0001A67D,NPC L Forearm [LLar],14,0.000,0.000,0.000,7.751,1.738,2.0000,11.658,0.000,0.000,0.000,0.0000,0.0000,0.0000,2.336,-7.389,-0.139,DeadBip,-,-,00000230B611F100,1,0,0,-,
4403,38233.048,919,10.5497,touch,getup,Proventus Avenicci,0001A67D,NPC L Thigh [LThg],1,0.000,0.000,0.000,5.649,0.566,6.0000,20.487,0.000,0.000,0.000,0.0000,0.0000,0.0000,-1.175,3.546,4.238,DeadBip,-,-,00000230B611C700,14,0,0,-,
4404,38233.054,919,10.5497,touch,getup,Proventus Avenicci,0001A67D,NPC L Forearm [LLar],14,0.000,0.000,0.000,7.751,1.738,2.0000,11.658,0.000,0.000,0.000,0.0000,0.0000,0.0000,2.336,-7.389,-0.139,DeadBip,-,-,00000230B611EE00,0,0,0,-,
4405,38233.054,919,10.5497,touch,getup,Proventus Avenicci,0001A67D,NPC COM [COM ],0,0.000,0.000,0.000,4.904,0.513,50.0000,17.687,0.000,0.000,0.000,0.0000,0.0000,0.0000,-0.996,0.939,4.709,DeadBip,-,-,00000230B611C700,14,0,0,-,
4406,38250.938,920,10.5498,impact,getup,Proventus Avenicci,0001A67D,NPC L Forearm [LLar],14,22.174,22.174,58.413,19.159,2.313,2.0000,11.658,-803.605,1635.930,-12.290,-0.7886,-0.5126,0.3398,12.566,-11.347,-8.968,DeadBip,-,-,00000230B611EE00,0,1,1,-,
4407,38250.939,920,10.5498,impact,getup,Proventus Avenicci,0001A67D,NPC COM [COM ],0,22.174,22.174,58.413,4.710,2.156,50.0000,17.687,-803.605,1635.930,-12.290,-0.7886,-0.5126,0.3398,-2.180,1.143,4.016,DeadBip,Skin,shape,00000230B611C700,14,1,1,-,
4408,38250.939,920,10.5498,impact,getup,Proventus Avenicci,0001A67D,NPC L Forearm [LLar],14,20.780,20.780,48.056,19.159,2.313,2.0000,11.658,-804.849,1635.449,-14.798,-0.6746,-0.4686,0.5704,12.566,-11.347,-8.968,DeadBip,Skin,shape,00000230B611F100,1,1,1,-,
4409,38250.940,920,10.5498,impact,getup,Proventus Avenicci,0001A67D,NPC L Thigh [LThg],1,20.780,20.780,48.056,6.842,0.954,6.0000,20.487,-804.849,1635.449,-14.798,-0.6746,-0.4686,0.5704,-0.123,-5.219,-4.423,DeadBip,Skin,shape,00000230B611C700,14,1,1,-,
4410,38251.546,920,10.5498,touch,getup,Proventus Avenicci,0001A67D,NPC L Hand [LHnd],16,0.000,0.000,0.000,19.620,0.917,4.0000,8.334,0.000,0.000,0.000,0.0000,0.0000,0.0000,16.426,-9.339,-5.286,DeadBip,-,-,00000230B611EE00,0,0,0,-,
4411,38251.546,920,10.5498,touch,getup,Proventus Avenicci,0001A67D,NPC COM [COM ],0,0.000,0.000,0.000,4.582,0.535,50.0000,17.687,0.000,0.000,0.000,0.0000,0.0000,0.0000,-0.671,0.764,4.468,DeadBip,-,-,00000230B611C400,16,0,0,-,
4412,38268.888,921,10.5498,impact,getup,Proventus Avenicci,0001A67D,NPC L Hand [LHnd],16,34.244,34.244,35.337,53.394,3.308,4.0000,8.334,-804.560,1636.441,-14.988,-0.8870,-0.4603,0.0372,44.642,-20.916,-20.507,DeadBip,-,-,00000230B611EE00,0,1,1,-,
4413,38268.889,921,10.5498,impact,getup,Proventus Avenicci,0001A67D,NPC COM [COM ],0,34.244,34.244,35.337,3.873,2.081,50.0000,17.687,-804.560,1636.441,-14.988,-0.8870,-0.4603,0.0372,-1.918,1.065,3.191,DeadBip,Skin,shape,00000230B611C400,16,1,1,-,
4414,38269.450,921,10.5498,separate,getup,Proventus Avenicci,0001A67D,NPC R Forearm [RLar],15,0.000,0.000,0.000,31.313,2.208,6.0000,11.658,0.000,0.000,0.000,0.0000,0.0000,0.0000,22.882,-18.581,10.567,DeadBip,-,-,00000230B611DC00,9,0,0,-,
